Security Code,Security Id,Security Name,Status,ISIN No
530959,DIANATEA,DIANA TEA CO.LTD.,Active,INE012E01035
530961,VIKASECO,Vikas EcoTech Ltd,Active,INE806A01020
530963,JGFINAN,J.G.FINANCE LTD.,Delisted,NA
530965,IOC,INDIAN OIL CORPORATION LTD.,Active,INE242A01010
530967,KYRALANDS,Kyra Landscapes Limited,Delisted,INE094M01028
530971,NIMBUSI,NIMBUS INDUSTRIES LTD.,Suspended,INE470M01020
530973,ALFAICA,ALFA ICA (INDIA) LTD.,Active,INE042C01010
530977,SKCIL,Shri Keshav Cements And Infra Ltd,Active,INE260E01014
530979,INDIAHOME,INDIA HOME LOAN LTD.,Active,INE274E01015
530981,SRHSYNT,SRH SYNTHETICS LTD.,Delisted,INE416C01016
530983,GARVEEGDM,GARVEE GRANITE LTD.,Delisted,NA
530985,JPTSEC,JPT SECURITIES LTD.,Active,INE630C01012
530987,LSKFINA,LSK FINANCE AND ALLIED SERVICES LTD.,Delisted,NA
530989,SHANTIVI,SHANTIVIJAY JEWELS LTD.-$,Delisted,INE656D01015
530991,ROOPAIND,ROOPA INDUSTRIES LTD.,Active,INE443C01010
530993,SARTHAKGL,SARTHAK GLOBAL LTD.,Active,INE075H01019
530995,SHIVEGGDM,SHIVA EGG PRODUCTS LTD.,Delisted,NA
530997,UNIQUEO,UNIQUE ORGANICS LTD.,Active,INE333E01019
530999,BALAMINES,BALAJI AMINES LTD.-$,Active,INE050E01027
531001,KAMAR,KAMAR CHEMICALS & INDUSTRIES LTD.,Delisted,INE728D01012
531003,SWRNASE,SWARNA SECURITIES LTD.,Active,INE595G01018
531005,PASCHIM,PASCHIM PETROCHEM LTD.,Delisted,INE066B01011
531007,INTSE,INTERNATIONAL SECURITIES LTD.,Delisted,INE086D01015
531009,BETACOR,BETA CORPORATION LTD.,Delisted,
531011,EMKAR,EMKAY AROMATICS LTD.,Suspended,INE180D01016
531013,SUNGRAN,Sun Granite Export Limited,Suspended,INE032M01010
531015,VENMAX,Venmax Drugs And Pharmaceuticals Ltd,Suspended,INE154G01022
531017,ARISE,ARIHANT&#39;S SECURITIES LTD.,Active,INE190D01015
531019,SHJAGDM,SHREE JAGDAMBE PAPER MILLS LTD.,Delisted,INE198F01013
531021,KUBERFL,KUBER FLORITECH LTD.,Delisted,NA
531023,TAURGEN,TAURGEN,Delisted,NA
531025,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,Active,INE309H01020
531027,LIBORD,LIBORD SECURITIES LTD.,Active,INE267E01019
531029,BHATEXT,BHARAT TEXTILES & PROOFING INDUSTRIES LTD.,Suspended,INE201N01019
531031,WELWORT,WELWORTH ELECTRIC CO.LTD.,Delisted,NA
531032,ZTAURGEN,ZTAURGEN,Delisted,
531033,REGAL,REGAL ENTERTAINMENT & CONSULTANTS LTD.,Active,INE101E01010
531035,JRELTD,Justride Enterprises Ltd,Active,INE432F01024
531037,ZBPLREPP,BPL REFRIGER,Delisted,
531039,MSECURI,MS SECURITIES LTD.,Suspended,NA
531041,COMPEAU,COMPETENT AUTOMOBILES CO.LTD.,Active,INE823B01015
531043,ZDHJERK,DHANVANTRI JEEVAN REKHA LTD.,Active,INE239F01015
531045,PRLAMIN,PREMIER LAMINATES LTD.,Delisted,NA
531047,ADVPOWER,Advance PowerInfra Tech Limited,Suspended,INE009D01017
531049,NEELKAN,NEELKANTH ROCKMINERALS LTD.,Active,INE741D01015
531051,VINTAGES,VINTAGE SECURITIES LTD.,Active,INE153C01015
531053,INDIM,INDIA INTERNATIONAL MARKETING CENTRE LTD.,Delisted,INE506C01014
531055,GFLFIN,GFL Financials India Limited,Suspended,INE764K01038
531057,RITESPL,RITESH POLYESTERS LTD.,Delisted,NA
531059,HATIGOR,HATIGOR TEA ESTATES LTD.,Delisted,INE205E01019
531061,INDECOM,INDIA E-COMMERCE LTD.,Delisted,INE416B01018
531063,PRSTEEL,PROGRESSIVE STEELS (INDIA) LTD.,Delisted,NA
531065,OSWALOR,OSWAL OVERSEAS LTD.,Active,INE906K01027
531067,CONTILI,CONTIL INDIA LTD.,Active,INE080G01011
531069,VIJSOLX,VIJAY SOLVEX LTD.,Active,INE362D01010
531073,BLUEDIA,BLUE DIAMOND SECURITIES & FINANCE LTD.,Delisted,INE454C01017
531075,NUTEORG,NU TECH ORGANIC CHEMICALS LTD.,Delisted,NA
531077,NEPCPAPER,NEPC PAPER & BOARD LTD.,Delisted,INE471B01013
531079,RAVRAJI,RAVRAJ IMPEX LTD.,Delisted,NA
531080,SHRIKRISH,SHRI KRISHNA DEVCON LTD.,Active,INE997I01012
531082,ALANKIT,Alankit Ltd,Active,INE914E01040
531083,NIHARINF,NIHAR INFO GLOBAL LTD.,Active,INE876E01033
531084,INDOBONIT,INDO BONITO MULTINATIONAL LTD.,Delisted,INE457B01012
531085,LAKHANI,LAKHANI INDIA LTD.-$,Suspended,INE935C01015
531086,NAPAPER,NAPA PAPERS LTD.,Delisted,NA
531087,KASHYAP,KASHYAP FISCAL SERVICES LTD.,Delisted,NA
531088,TULIPSTA,TULIP STAR HOTELS LTD.-$,Suspended,INE379C01016
531089,SWISSEN,SWISSEN INTERSPACE LTD.,Delisted,NA
531091,UNITDCR,UNITED CREDIT LTD.,Active,INE858C01027
531092,OMINFRAL,OM Infra Ltd,Active,INE239D01028
531093,OPTEL,OPTEL TELECOMMUNICATIONS LTD.,Delisted,INE958B01019
531094,HARBORNE,HARBOR NETWORK SYSTEMS LTD.,Delisted,INE021C01014
531095,PRIMETA,PRIME METALS LTD.,Delisted,NA
531096,MOUNTEVE,MOUNT EVEREST MINERAL WATER LTD.,Delisted,INE690B01018
531098,JIWANFL,JIWAN FLORA LTD.,Delisted,NA
531099,RUBRAME,RUBRA MEDICAMENTS LTD.,Active,INE396H01019
531102,SURANACORP,SURANA CORPORATION LTD.,Suspended,INE357D01010
531103,LIBERAL,LIBERAL FINLEASE LTD.,Delisted,NA
531105,SCANORG,SCAN ORGANICS LTD.,Suspended,NA
531107,ZAUTPALI,ZAUTPALI,Delisted,
531108,GJPROFN,GJPROFN,Delisted,NA
531109,ISHANCH,ISHAN DYES & CHEMICALS LTD.,Active,INE561M01018
531110,RLPETRODM,RLPETRODM,Delisted,NA
531111,GOTHIPL,GOTHI PLASCON (INDIA) LTD.,Active,INE538G01018
531112,BALUFORGE,Balu Forge Industries Ltd,Active,INE011E01029
531113,KARSPIN,KARNAVATI SPINNERS LTD.,Delisted,NA
531114,GDRMEDIA,GDR MEDIA LTD.,Delisted,INE946B01014
531115,SYNERGY,SYNERGY COSMETICS (EXIM) LTD.,Delisted,INE198D01018
531116,KHEMGLB,KHEMSONS GLOBAL LTD.,Delisted,NA
531118,SILSPL,Silverton Spinners Limited,Delisted,INE034C01017
531119,CEENIK,CEENIK EXPORTS (INDIA) LTD.,Active,INE418D01010
531120,PATELENG,PATEL ENGINEERING LTD.-$,Active,INE244B01030
531121,SIEOP,SIERRA OPTIMA LTD.,Delisted,INE046B01013
531122,GLDSTRW,GOLD STAR STRAW PRODUCTS LTD.,Delisted,NA
531123,STALGAR,STALLION GARMENTS EXPORT LTD.,Delisted,NA
531124,SAHACEM,SAHAS CEMENTS LTD.,Delisted,NA
531125,BLUMARI,BLUEGOLD MARITECH (INTERNATIONAL) LTD.,Delisted,NA
531126,VIRTUALS,VIRTUALSOFT SYSTEMS LTD.,Active,INE237C01016
531127,MENAMANI,Mena Mani Industries Ltd,Active,INE148B01025
531128,INDFO,INDUSMIN FOODS LTD.,Delisted,INE485E01017
531129,INANI,INANI MARBLES & INDUSTRIES LTD.,Active,INE635D01027
531130,MODIHOOV,MODI HOOVER INTERNATIONAL LTD.,Suspended,INE259D01018
531131,MASCONGLO,MASCON GLOBAL LTD.,Delisted,INE896A01013
531132,CONTAIN,CONTAINERWAY INTERNATIONAL LTD.,Delisted,NA
531133,ASIFE,ASIATIC FOOD (EXPORTS) LTD.,Delisted,INE764C01019
531134,LEWATERIN,Le Waterina Resorts & Hotels Limited,Delisted,INE252K01026
531135,PITTSIRON,PITTSBURGH IRON & STEELS LTD.,Delisted,INE765E01012
531136,SPARKSH,SPARKLING (INDIA) FINSHARES LTD.,Delisted,NA
531137,GEMSI,GEMSTONE INVESTMENTS LTD.,Active,INE503D01027
531138,COGRANI,COROMANDEL GRANITE CO.LTD.,Delisted,NA
531139,ZRNKEXPO,ZRNKEXPO,Delisted,NA
531141,SRJTC,SRI JAYALAKSHMI SPINNING MILLS LTD.,Delisted,INE355D01014
531142,CHIRAUF,CHIRAU FINANCE INVESTMENT AND LEASING LTD.,Delisted,NA
531143,ESENESF,ESENES FORGINGS LTD.,Delisted,NA
531144,ELFORGE,EL FORGE LTD.-$,Suspended,INE158F01017
531146,MEDICAMEQ,MEDICAMEN BIOTECH LTD.-$,Active,INE646B01010
531147,ALICON,Alicon Castalloy Limited,Active,INE062D01024
531148,ENCHANTE,ENCHANTE JEWELLERY LTD.,Suspended,INE772C01012
531149,SRANGMARK,SHREE RANG MARK TRAVELS LTD.,Delisted,INE765K01027
531150,ASCORPS,ASIA CORP SECURITIES LTD.,Delisted,NA
531151,LYMPHALDM,LYMPHA LABORATORIES LTD.,Delisted,NA
531152,STILESI,STILES INDIA LTD.,Delisted,NA
531153,DILIGENT,DILIGENT INDUSTRIES LTD.,Active,INE650C01028
531154,BPLIMTD,BPLIMTD,N,NA
531155,EPSOMPRO,EPSOM PROPERTIES LTD.,Active,INE601F01016
531156,ALFAVIO,ALFAVISION OVERSEAS (INDIA) LTD.,Active,INE883B01019
531157,ORGCOAT,ORGANIC COATINGS LTD.,Active,INE412E01011
531158,CATVISION,Catvision Limited,Active,INE660B01011
531159,JMPCAST,JMP CASTINGS LTD.,Delisted,NA
531160,SAUMYACAP,Saumya Capital Limited,Suspended,INE365L01016
531161,ABMKNO,ABM KNOWLEDGEWARE LTD.,Active,INE850B01026
531162,EMAMILTD,EMAMI LTD.-$,Active,INE548C01032
531163,KEMISTAR,Kemistar Corporation Limited,Active,INE971L01029
531164,LADIAMO,LASER DIAMONDS LTD.,Active,INE995E01015
531165,KALINGA,KALINGA CEMENT LTD.,Delisted,NA
531166,MFLSTBR,MFL STOCK BROKING LTD.,Delisted,NA
531167,ORIENTINFO,ORIENT INFORMATION TECHNOLOGY LTD.,Delisted,INE067B01019
531168,ASSOCER,ASSOCIATED CERAMICS LTD.,Suspended,INE771E01010
531169,SKPSEC,SKP SECURITIES LTD.,Active,INE709B01016
531170,TREZERO,TREZER OIL AGRO TECH LTD.,Delisted,NA
531171,DEVIKA,DEVIKA PROTEINS LTD.,Suspended,INE248C01013
531172,PRANAVSP,PRANAVADITYA SPINNING MILLS LTD.,Active,INE569D01028
531173,SYSCHEM,SYSCHEM (INDIA) LTD.,Active,INE121D01036
531174,SRPLLTD,SRPL LTD.,Delisted,NA
531175,BLSINFOTE,BLS INFOTECH LTD.,Suspended,INE606B01022
531176,MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.,Active,INE186C01015
531178,HEMANG,Hemang Resources Ltd,Active,INE930A01010
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,Active,INE109C01017
531180,APAMUSE,APPLE AMUSEMENT INDUSTRIES LTD.,Delisted,INE212D01017
531181,ALFAEXPDM,ALFA EXPORT TECHNOLOGIES (INDIA) LT,Delisted,NA
531183,MANKNIT,MANGAL KNITS LTD.,Delisted,NA
531184,SSKFISC,SSK FISCAL SERVICES LTD.,Delisted,NA
531185,CHISO,CHICAGO SOFTWARE INDUSTRIES LTD.,Delisted,INE101B01016
531186,SWETCHM,SWET-CHEM ANTIBIOTICS LTD.,Delisted,NA
531187,CLAFS,CLARITY FINANCIAL SERVICES LTD.,Delisted,INE508C01010
531188,GUJBP,GUJARAT BULK PACKS LTD.,Delisted,INE709C01014
531190,TAVERNIER,Tavernier Resources Limi,Active,INE355H01015
531191,FILTRON,FILTRON ENGINEERS LTD.,Suspended,INE589N01017
531192,MIDINFRA,Midas Infra Trade Limited,Active,INE290M01022
531193,RAJHANS-B,RAJHANS FOODS LTD.,Delisted,NA
531194,BRAHMAINF,BRAHMAPUTRA INFRAPROJECT LTD.,Delisted,INE968C01016
531195,VEDVYAS,VEDVYAS CEMENT LTD.,Delisted,NA
531196,GAGANPO,GAGAN POLYCOT INDIA LTD.,Active,INE297L01011
531197,GOEAFIN,GOODEARTH FINANCIAL SERVICES LTD.,Delisted,NA
531198,DHANADACO,DHANADA CORPORATION LTD.,Active,INE041F01015
531199,GLANCE,GLANCE FINANCE LTD.,Active,INE580D01017
531200,MAPLLEINF,MAPLLE INFRAPROJECTS LTD.,Suspended,INE809D01010
531201,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,Active,INE024F01011
531202,AMBEHOT,AMBE HOTELS AND RESORTS LTD.,Delisted,NA
531203,BRANDREAL,BRAND REALTY SERVICES LTD.,Active,INE819G01012
531204,RIZVIEX,RIZVI EXPORTS LTD.,Delisted,NA
531205,KANSAFB,KANSAL FIBRES LTD.,Active,INE179O01015
531206,KWALITYCL,KWALITY CREDIT & LEASING LTD.,Suspended,INE577C01015
531207,RAYLA,RAYMED LABS LTD.,Suspended,INE741C01017
531208,PRIMUSC,PRIMUS CHEMICALS LTD.,Delisted,NA
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,Active,INE096B01018
531210,COLINZ,COLINZ LABORATORIES LTD.,Active,INE923C01011
531211,WELLNESS,WELLNESS NONI LTD.,Active,INE571H01017
531212,NALINLEA,NALIN LEASE FINANCE LTD.,Active,INE606C01012
531213,MANAPPURAM,MANAPPURAM FINANCE LTD.,Active,INE522D01027
531214,KANELEC,KANOHAR ELECTRICALS LTD.,Delisted,NA
531215,RTSPOWR,RTS POWER CORPORATION LTD.,Active,INE005C01017
531216,COMFINTE,COMFORT INTECH LTD.-$,Active,INE819A01031
531217,WESTE,WESTERN INDIA SHIPYARD LTD.,Delisted,INE382C01028
531218,RISHABFIN,RISHAB FINANCIAL SERVICES LTD.,Delisted,INE346D01013
531219,SHYAMAINFO,SHYAMA INFOSYS LTD.,Suspended,INE861E01019
531220,HICSCEM,HICS CEMENTS LTD.,Delisted,NA
531221,MAYURFL,MAYUR FLOORINGS LTD.,Active,INE262W01012
531222,VIBINVEDM,VIBRANT INVESTMENT & PROPERTIES LTD.,Delisted,NA
531223,ANJANI,ANJANI SYNTHETICS LTD.-$,Active,INE364D01032
531224,COMPUTECH,COMPUTECH INTERNATIONAL LTD.,Delisted,INE751A01028
531225,XTGLOBAL,Xtglobal Infotech Ltd,Active,INE547B01028
531226,DOONVAL,DOON VALLEY RICE LTD.,Delisted,NA
531227,DECOMIC,DECO-MICA LTD.,Active,INE907E01010
531228,RANDER,RANDER CORPORATION LTD.,Active,INE821D01031
531229,ZSBIMAGB,SBI MAGNUM BOND FUND 1994,Delisted,NA
531231,SIDVINF,SIDDHI VINAYAK DAIRY & FOOD PRODUCTS LTD.,Delisted,NA
531232,JINDRUG,JINDRUG,Delisted,NA
531233,RASIELEC,RASI ELECTRODES LTD.,Active,INE822D01021
531234,VICTORYPP,VICTORY PAPER & BOARDS (INDIA) LTD.,Active,INE962E01015
531235,CITIPOR,CITIPORT FINANCIAL SERVICES LTD.,Active,INE494D01011
531236,MEWARPOL,MEWAR POLYTEX LTD.,Delisted,INE404E01018
531237,DHRUVCA,DHRUVA CAPITAL SERVICES LTD.,Active,INE972E01014
531238,BETALAB,BETALACT LABORATORIES LTD.,Delisted,NA
531240,SHAMROIN,SHAMROCK INDUSTRIAL CO.LTD.,Suspended,INE022F01015
531241,LINCPENQ,LINC PEN & PLASTICS LTD.-$,Active,INE802B01019
531243,GUMINDL,GUMMADI INDUSTRIES LTD.,Delisted,NA
531244,KORATLS,KORATLA LEASEFIN INDIA LTD.,Delisted,NA
531245,JANZNMT,JANZEN CASTMETALS LTD.,Delisted,NA
531246,PRIMAIN,PRIMA INDUSTRIES LTD.,Active,INE723N01012
531247,ALPHA,ALPHA HI-TECH FUEL LTD.,Suspended,INE506B01016
531248,ZASELECT,ZASELECT,Delisted,NA
531249,WLPACKP,WELL PACK PAPERS & CONTAINERS LTD.,Delisted,INE063H01031
531250,RNBIND,RNB INDUSTRIES LTD.,Delisted,INE307H01016
531251,PEBBLEI,PEBBLE INVESTMENT AND FINANCE LTD.,Delisted,NA
531252,ANERI,Aneri Fincap Ltd,Active,INE720D01019
531253,INDGELA,INDIA GELATINE & CHEMICALS LTD.-$,Active,INE342D01012
531254,OPTIFIN,Optimus Finance Ltd,Active,INE031G01014
531255,PARAGONF,PARAGON FINANCE LTD.,Active,INE015E01012
531256,PRAVEEN,PRAVEEN PROPERTIES LTD.,Delisted,NA
531257,PRATIKSH,PRATIKSHA CHEMICALS LTD.,Active,INE530D01012
531258,KPRTLPR,KPR TELEPRODUCTS LTD.,Delisted,NA
531259,ESHAMEDIA,Esha Media Research Limited,Active,INE328F01016
531260,SUNEDISON,Sunedison Infrastructure Ltd,Active,INE332F01018
531261,CONCURINF,CONCURRENT (INDIA) INFRASTRUCTURE LTD.,Delisted,INE012B01015
531262,SURINDL,SURYA INDUSTRIAL CORPORATION LTD.,Suspended,INE060N01019
531263,ANSUSPNDM,ANASUYA SPINNERS LTD.,Delisted,NA
531264,PIOCASH,PIONEER CASHEW INDUSTRIES LTD.,Delisted,NA
531265,PROGREXV,Progrex Ventures Ltd,Active,INE421E01012
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,Active,INE764D01017
531267,INDVANI,INDO VANILLON CHEMICALS LTD.,Delisted,NA
531268,B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.,Active,INE151B01011
531269,KLGSYSTEL,KLG SYSTEL LTD.,Delisted,INE799A01019
531270,DAZZEL,DAZZEL CONFINDIVE LTD.,Suspended,INE149E01027
531272,NIKKIGL,NIKKI GLOBAL FINANCE LTD.,Active,INE526C01012
531273,RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,Active,INE986B01036
531274,KINETRU,KINETIC TRUST LTD.,Active,INE674M01019
531276,BOMSS,BOMBAY SWADESHI STORES LTD.,Delisted,INE595B01027
531277,RETIFNL,REALTIME FINLEASE LTD.,Delisted,NA
531278,ELIXIR,Elixir Capital Ltd,Active,INE785D01012
531279,TRISHAKT,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.,Suspended,INE238C01014
531280,PANKAJPO,PANKAJ POLYMERS LTD.,Active,INE698B01011
531281,PGINDST,PG INDUSTRY LTD.,Active,INE807H01023
531282,VIRPOLY,VIRGO POLYMERS (INDIA) LTD.,Suspended,INE464H01015
531283,CINDRELL,CINDRELLA FINANCIAL SERVICES LTD.,Active,INE897D01015
531284,HITESTX,HITESH TEXTILE MILLS LTD.,Delisted,NA
531285,ASLAKTO,ASIAN LAKTO INDUSTRIES LTD.,Delisted,NA
531286,MVCOTSP,MV COTSPIN LTD.,Suspended,INE586D01014
531287,NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES LTD.,Active,INE896D01017
531288,LEADFIN,LEAD FINANCIAL SERVICES LTD.,Active,INE531D01010
531289,NATFIT,National Fittings Limited,Active,INE643C01015
531290,SHDYECH,SHREEJI DYE-CHEM LTD.,Delisted,NA
531291,REACTOP,REACTO PAPERS INDIA LTD.,Delisted,NA
531292,NALINCH,NALIN CHEMICALS LTD.,Delisted,NA
531293,PRAMFIN,PRAMADA FINVEST LTD.,Delisted,INE475F01015
531294,VSMFNEX,VSM FINANCE & EXPORTS LTD.,Delisted,NA
531295,SUNLAKE,SUNLAKE RESORTS & HOTELS LTD.,Delisted,INE847L01013
531296,MXORCHADM,MAXWORTH ORCHARDS INTERNATIONAL LTD.,Delisted,NA
531297,ARTEFACT,ARTEFACT PROJECTS LTD.,Active,INE885B01014
531298,KINJAMT,KINJAL METALS LTD.,Delisted,NA
531299,CENLC,CENTURY LAMINATING CO.LTD.,Delisted,INE662B01017
531300,AMITINT,AMIT INTERNATIONAL LTD.,Active,INE053D01015
531301,HIGHSTREE,HIGH STREET FILATEX LTD.,Active,INE319M01011
531303,RICHSTODM,RICH STONES (INDIA) LTD.,Delisted,NA
531304,NUTECGLOB,NUTECH GLOBAL LTD.,Active,INE960H01012
531305,GLOBALX,GLOBAL EXHIBITIONS LTD.,Delisted,NA
531306,DHPIND,DHP INDIA LTD.,Active,INE590D01016
531307,RRIL,RRIL Ltd,Active,INE951M01037
531310,AVAILFC,AVAILABLE FINANCE LTD.,Active,INE325G01010
531311,RAHILIN,RAHIL INVESTMENT & FINANCE LTD.,Delisted,NA
531312,SANRAA,SANRAA MEDIA LTD.,Delisted,INE889C01022
531313,SPARKFD,SPARKLE FOODS LTD.,Delisted,NA
531314,INTCAPM,INTEGRA CAPITAL MANAGEMENT LTD.,Active,INE366H01012
531315,ICHALSO,ICHALKARANJI SOYA LTD.,Delisted,NA
531316,SANDURL,SANDUR LAMINATES LTD.,Delisted,NA
531317,GERMANGA,GERMAN GARDENS LTD.,Delisted,INE218D01014
531318,TRANSCON,TRANSCON RESEARCH & INFOTECH LTD.,Delisted,INE273C01011
531319,MARUTISE,MARUTI SECURITIES LTD.,Active,INE368C01019
531320,EXOTICCOAL,EXOTIC COAL LTD.,Suspended,INE898K01018
531321,AMEXCHE,AMEX CARBONATES & CHEMICALS LTD.,Delisted,NA
531322,HAVISHA,Sri Havisha Hospitality And Infrastructure Ltd,Active,INE293B01029
531323,JAYIND,Jayatma Industries Ltd,Active,INE250D01017
531324,ROSELABS,ROSELABS FINANCE LTD.,Suspended,INE475C01012
531325,VINIMETDM,VINI METASPIN STEELS LTD.,Delisted,NA
531326,MPTELE,M.P.TELELINKS LTD.,Delisted,INE003C01012
531327,CHARMS,CHARMS INDUSTRIES LTD.,Active,INE442C01012
531328,KRETTOSYS,Kretto Syscon Ltd,Active,INE128R01015
531329,COSAPAR,COSMOS APPARELS LTD.,Delisted,NA
531330,DYNMICR,DYNAMIC MICROSTEPPERS LTD.,Suspended,INE443N01017
531331,TIMESHI,TIME SHIPPING LTD.,Delisted,NA
531332,STRLIND,STRLIND,Delisted,NA
531333,GARWALL,GARWALL,Delisted,NA
531334,VIKALPS,VIKALP SECURITIES LTD.,Active,INE186E01011
531335,ZYDUSWELL,ZYDUS WELLNESS LTD.-$,Active,INE768C01010
531336,AUROCOK,AUROMA COKE LTD.,Active,INE662I01012
531337,JUMPNET,Jump Networks Ltd,Active,INE974C01022
531338,MILESTONE,MILESTONE GLOBAL LTD.,Active,INE151H01018
531339,JAIHINDPRO,JAIHIND PROJECTS LTD.,Suspended,INE343D01010
531340,BERVINL,BERVIN INVESTMENT & LEASING LTD.,Active,INE348I01018
531341,GUJINV,GUJARAT INVESTA LTD.,Active,INE373D01017
531342,ORBITPL,ORBIT POLYESTER LTD.,Delisted,NA
531343,INDINFRA,INDIA INFRASPACE LTD.,Active,INE954M01031
531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,Active,INE111A01025
531345,SUNZI,SUNRISE ZINC LTD.,Delisted,INE541D01019
531346,EASTRED,EASTERN TREADS LTD.,Active,INE500D01015
531347,HARSHIT,HARSHITA LTD.,Delisted,NA
531348,MOONDRUG,MOON DRUGS LTD.,Delisted,INE444C01018
531349,PANACEABIO,PANACEA BIOTEC LTD.,Active,INE922B01023
531350,VOLGAAIR,VOLGA AIR TECHNICS LTD.,Delisted,INE719B01015
531351,SHRAJTX,SHREE RAJASTHAN TEXCHEM LTD.,Delisted,INE578F01016
531352,PEETISEC,PEETI SECURITIES LTD.,Active,INE328D01011
531353,MKSECUR,M.K.SECURITIES LTD.,Delisted,NA
531354,PNCCAP,PNC CAPITAL TRUST LTD.,Delisted,INE346C01015
531355,DHANLEA,DHANLAXMI LEASE FINANCE LTD.,Delisted,NA
531356,CURESPEC,CURE SPECTS LASERS LTD.,Delisted,INE730B01012
531357,MERMETL,MERCURY METALS LTD.,Suspended,INE763M01028
531358,CHOICEIN,CHOICE INTERNATIONAL LTD.,Active,INE102B01014
531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.,Active,INE777G01012
531360,GOLECHA,GOLECHHA GLOBAL FINANCE LTD.,Active,INE427D01011
531361,EMETALSI,E-METALS INDIA LTD.,Delisted,
531362,ISMTL,INDIAN SEAMLESS METAL TUBES LTD.,Delisted,INE501B01017
531363,KARURKCP,KARUR K.C.P.PACKKAGINGS LTD.,Delisted,INE727F01019
531364,PARAMONE,Paramone Concepts Ltd,Active,INE005E01013
531365,NAISARG,NAISARGIK AGRITECH (INDIA) LTD.,Suspended,INE360M01015
531366,KOHINOORBRO,KOHINOOR BROADCASTING CORPORATION LTD.,Suspended,INE414E01017
531367,DOLLEX,DOLLEX INDUSTRIES LTD.,Delisted,INE892A01020
531368,CRYCABL,CRYSTAL CABLE INDUSTRIES LTD.,Delisted,NA
531369,WELLWININD,WELLWIN INDUSTRY LTD.,Delisted,INE752A01018
531370,SPARCSYS,SPARC SYSTEMS LTD.,Active,INE960B01015
531371,RUPEBAR,RUSHABH PRECISION BEARINGS LTD.,Delisted,NA
531372,BIOWIN,BIOWIN PHARMA (INDIA) LTD.,Delisted,INE244D01010
531373,THEBYKE,THE BYKE HOSPITALITY LTD.,Active,INE319B01014
531374,SAAGRR,SAAG RR INFRA LTD.,Delisted,INE396G01011
531375,GCCLINP,GCCL INFRASTRUCTURE & PROJECTS LTD.,Suspended,INE438F01013
531376,CHERYFS,CHERRY FASHIONS LTD.,Delisted,NA
531378,THANAEL,THANAEL,Delisted,
531379,AVIEXPODM,AVI EXPORT (INDIA) LTD.,Delisted,NA
531380,CSURGSU,CENTENIAL SURGICAL SUTURE LTD.,Active,INE405H01018
531381,ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD.-$,Active,INE413D01011
531382,JAVNTPR,JAYAVANT PRODUCTS LTD.,Delisted,INE364H01017
531384,NORSTGM,NORTH STAR GEMS (INDIA) LTD.,Delisted,NA
531385,SUBRP,SUBRP,Delisted,
531386,FLCLENT,FLUIDCLEAN INDUSTRIES (INDIA) LTD.,Delisted,NA
531387,HASTIFIN,HASTI FINANCE LTD.,Active,INE671D01014
531389,SHBENZO,SHREE BENZOPHEN INDUSTRIES LTD.,Delisted,
531390,UPSURGE,UPSURGE INVESTMENT & FINANCE LTD.,Active,INE890B01014
531391,RATNABAL,RATNABALI CAPITAL MARKETS LTD.,Delisted,INE050D01011
531392,ASFLORA,ASIAN FLORA LTD.,Active,NA
531393,KRYKNIT,KRYSTAL KNITWEAR LTD.,Delisted,NA
531394,MARVINY,MARVEL VINYLS LTD.,Suspended,INE345L01018
531395,PADAMCO,PADAM COTTON YARNS LTD.,Active,INE448D01017
531396,WOMENNET,WOMEN NETWORKS LTD.,Active,INE905B01010
531397,POLYCON,POLYCON INTERNATIONAL LTD.,Active,INE262C01014
531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,Active,INE679C01027
531399,GGAUTO,G.G.AUTOMOTIVE GEARS LTD.,Suspended,INE493B01017
531400,ALMONDZ,ALMONDZ GLOBAL SECURITIES LTD.,Active,INE326B01027
531401,KHODIYAR,KHODIYAR INDUSTRIES LTD.,Delisted,INE843C01011
531402,LWSKNIT,LWS KNITWEAR LTD.,Active,INE281M01013
531403,LWSNITW,LWSNITW,Delisted,NA
531404,ZICOM,ZICOM ELECTRONIC SECURITY SYSTEMS LTD.-$,Suspended,INE871B01014
531405,SUGAT,SUGAM AGRO-TECH LTD.,Delisted,INE068E01011
531406,ANSINDUS,ANS Industries Ltd,Active,INE234J01018
531407,HAMARDG,HALLMARK DRUGS & CHEMICALS LTD.,Delisted,NA
531408,PARMXPH,PARMAX PHARMA LTD.,Delisted,NA
531409,ALCHCORP,ALCHEMIST CORPORATION LTD.,Active,INE057D01016
